ID,Type,Chr,Start,End,Met_perc,Cyt_Met,Cyt_NoMet,Depth,Gene
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787171,89787171,0.0,0,60,60,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787182,89787182,0.0,0,53,53,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787184,89787184,0.0,0,53,53,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787190,89787190,0.0,0,46,46,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787205,89787205,3.2258064516129,1,30,31,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787212,89787212,0.0,0,26,26,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787223,89787223,0.0,0,21,21,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787226,89787226,0.0,0,28,28,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787238,89787238,0.0,0,34,34,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787260,89787260,2.56410256410256,1,38,39,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787272,89787272,0.0,0,41,41,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787288,89787288,0.0,0,50,50,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787293,89787293,0.0,0,51,51,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787295,89787295,0.0,0,52,52,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787304,89787304,3.84615384615385,2,50,52,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15,89787335,89787335,0.0,0,60,60,FANCI 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr14,45604787,45604787,0.0,0,196,196,FANCM 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr14,45604794,45604794,0.50761421319797,1,196,197,FANCM 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596828,47596828,2.72177419354839,27,965,992,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596830,47596830,2.8169014084507,28,966,994,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596840,47596840,3.58923230309073,36,967,1003,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596849,47596849,20.2191235059761,203,801,1004,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596853,47596853,6.80680680680681,68,931,999,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596858,47596858,10.4,104,896,1000,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596862,47596862,7.51503006012024,75,923,998,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596869,47596869,24.5,245,755,1000,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596883,47596883,17.6352705410822,176,822,998,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596885,47596885,4.61847389558233,46,950,996,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596887,47596887,9.99000999000999,100,901,1001,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596897,47596897,5.81162324649299,58,940,998,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596900,47596900,4.91474423269809,49,948,997,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596907,47596907,2.71629778672032,27,967,994,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596912,47596912,3.91566265060241,39,957,996,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596930,47596930,7.31462925851703,73,925,998,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47596942,47596942,7.73092369477912,77,919,996,EPCAM
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630224,47630224,0.639658848614073,3,466,469,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630227,47630227,0.214132762312634,1,466,467,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630233,47630233,1.30718954248366,6,453,459,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630237,47630237,1.06609808102345,5,464,469,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630240,47630240,1.06609808102345,5,464,469,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630244,47630244,1.49892933618844,7,460,467,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630251,47630251,0.641025641025641,3,465,468,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630265,47630265,0.213675213675214,1,467,468,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630292,47630292,0.426439232409382,2,467,469,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,47630294,47630294,0.426439232409382,2,467,469,MSH2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468506,58468506,0.636942675159236,1,156,157,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468513,58468513,2.56410256410256,4,152,156,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468519,58468519,2.61437908496732,4,149,153,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468523,58468523,0.649350649350649,1,153,154,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468527,58468527,0.0,0,155,155,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468530,58468530,0.0,0,155,155,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468532,58468532,0.0,0,154,154,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468537,58468537,0.649350649350649,1,153,154,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468555,58468555,1.34228187919463,2,147,149,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468576,58468576,0.0,0,145,145,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468578,58468578,0.704225352112676,1,141,142,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468582,58468582,0.0,0,142,142,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468599,58468599,0.769230769230769,1,129,130,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468618,58468618,0.0,0,89,89,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468625,58468625,0.0,0,88,88,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468632,58468632,0.0,0,87,87,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468652,58468652,0.769230769230769,1,129,130,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468737,58468737,0.613496932515337,1,162,163,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,58468823,58468823,0.613496932515337,1,162,163,FANCL 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051674,128051674,0.0,0,66,66,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051690,128051690,0.0,0,239,239,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051704,128051704,0.4149377593361,1,240,241,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051707,128051707,0.416666666666667,1,239,240,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051709,128051709,0.826446280991736,2,240,242,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051716,128051716,1.25,3,237,240,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051733,128051733,0.826446280991736,2,240,242,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2,128051743,128051743,1.2396694214876,3,239,242,ERCC3 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619506,89619506,98.5576923076923,205,3,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619510,89619510,97.5961538461538,203,5,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619512,89619512,98.5576923076923,205,3,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619522,89619522,98.0676328502416,203,4,207,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619550,89619550,98.5576923076923,205,3,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619555,89619555,98.0769230769231,204,4,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619566,89619566,91.3461538461538,190,18,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10,89619580,89619580,94.7115384615385,197,11,208,KLLN
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277106,41277106,0.0,0,284,284,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277115,41277115,0.701754385964912,2,283,285,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277117,41277117,0.704225352112676,2,282,284,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277153,41277153,0.0,0,284,284,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277160,41277160,0.0,0,286,286,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277174,41277174,1.05633802816901,3,281,284,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277214,41277214,0.344827586206897,1,289,290,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,41277232,41277232,1.04166666666667,3,285,288,BRCA1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769830,56769830,1.72413793103448,1,57,58,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769866,56769866,1.72413793103448,1,57,58,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769883,56769883,1.72413793103448,1,57,58,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769891,56769891,0.0,0,57,57,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769895,56769895,0.0,0,57,57,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769904,56769904,3.7037037037037,2,52,54,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769912,56769912,0.0,0,55,55,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769922,56769922,3.92156862745098,2,49,51,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769929,56769929,0.0,0,44,44,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769936,56769936,0.0,0,44,44,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769941,56769941,0.0,0,36,36,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769944,56769944,0.0,0,33,33,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769948,56769948,0.0,0,28,28,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769956,56769956,0.0,0,23,23,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56769982,56769982,0.0,0,36,36,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770003,56770003,0.0,0,47,47,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770008,56770008,0.0,0,49,49,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770010,56770010,0.0,0,50,50,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770018,56770018,0.0,0,52,52,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770023,56770023,0.0,0,52,52,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770038,56770038,0.0,0,53,53,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770057,56770057,5.45454545454545,3,52,55,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770069,56770069,0.0,0,56,56,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770074,56770074,0.0,0,56,56,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,56770093,56770093,0.0,0,57,57,RAD51C 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59940970,59940970,0.54678007290401,9,1637,1646,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59940975,59940975,0.548112058465286,9,1633,1642,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59940988,59940988,0.372208436724566,6,1606,1612,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59940997,59940997,0.554400554400554,8,1435,1443,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941017,59941017,0.230237912509593,3,1300,1303,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941051,59941051,0.866666666666667,13,1487,1500,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941053,59941053,1.10361741263029,18,1613,1631,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941056,59941056,1.71277997364954,26,1492,1518,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941067,59941067,0.260586319218241,4,1531,1535,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941110,59941110,0.288850375505488,5,1726,1731,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941133,59941133,0.749711649365629,13,1721,1734,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941136,59941136,0.576368876080692,10,1725,1735,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941187,59941187,0.457927876359473,8,1739,1747,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941191,59941191,0.742009132420091,13,1739,1752,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941201,59941201,0.589101620029455,8,1350,1358,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941202,59941202,1.2012012012012,4,329,333,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17,59941202,59941202,1.2012012012012,4,329,333,BRIP1 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048869,6048869,0.322450624748085,8,2473,2481,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048876,6048876,0.888171174808236,22,2455,2477,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048884,6048884,0.686868686868687,17,2458,2475,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048888,6048888,0.569337128914193,14,2445,2459,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048892,6048892,0.526742301458671,13,2455,2468,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048904,6048904,0.0,0,468,468,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048918,6048918,1.00969305331179,25,2451,2476,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048925,6048925,0.728744939271255,18,2452,2470,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048928,6048928,0.444803881924788,11,2462,2473,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048940,6048940,0.807754442649435,20,2456,2476,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048951,6048951,0.282828282828283,7,2468,2475,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048966,6048966,0.968132311415893,24,2455,2479,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7,6048968,6048968,0.485436893203883,12,2460,2472,PMS2 
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652769,23652769,0.671140939597315,2,296,298,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652783,23652783,1.01010101010101,3,294,297,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652787,23652787,0.338983050847458,1,294,295,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652797,23652797,0.684931506849315,2,290,292,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652818,23652818,0.0,0,286,286,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652838,23652838,1.02389078498294,3,290,293,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652857,23652857,0.0,0,300,300,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652860,23652860,0.664451827242525,2,299,301,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652876,23652876,1.66666666666667,5,295,300,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652906,23652906,0.662251655629139,2,300,302,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652911,23652911,0.0,0,302,302,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652916,23652916,0.666666666666667,2,298,300,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16,23652918,23652918,0.99009900990099,3,300,303,PALB2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29137950,29137950,0.0,0,82,82,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29137964,29137964,0.0,0,74,74,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29137975,29137975,0.0,0,64,64,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29137985,29137985,0.0,0,42,42,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29137993,29137993,0.0,0,29,29,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138031,29138031,0.0,0,38,38,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138052,29138052,0.0,0,56,56,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138062,29138062,0.0,0,59,59,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138075,29138075,0.0,0,66,66,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138078,29138078,0.0,0,71,71,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138091,29138091,1.47058823529412,1,67,68,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138102,29138102,1.23456790123457,1,80,81,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138115,29138115,1.20481927710843,1,82,83,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138134,29138134,0.0,0,85,85,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138158,29138158,0.0,0,86,86,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138168,29138168,0.0,0,87,87,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138176,29138176,0.0,0,87,87,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138179,29138179,0.0,0,86,86,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138185,29138185,1.14942528735632,1,86,87,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138202,29138202,2.27272727272727,2,86,88,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138216,29138216,0.0,0,87,87,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138219,29138219,0.0,0,87,87,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138234,29138234,0.0,0,88,88,CHEK2
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22,29138238,29138238,1.17647058823529,1,84,85,CHEK2
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034316,37034316,0.68886337543054,12,1730,1742,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034324,37034324,0.573065902578797,10,1735,1745,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034330,37034330,0.114744693057946,2,1741,1743,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034344,37034344,1.2075905692927,21,1718,1739,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034346,37034346,0.402067777139575,7,1734,1741,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034348,37034348,0.516351118760757,9,1734,1743,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034352,37034352,0.690448791714614,12,1726,1738,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034355,37034355,0.516647531572905,9,1733,1742,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034359,37034359,1.20481927710843,21,1722,1743,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034369,37034369,1.32107983917289,23,1718,1741,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034373,37034373,0.575373993095512,10,1728,1738,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034382,37034382,0.401606425702811,7,1736,1743,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034394,37034394,0.574052812858783,10,1732,1742,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034402,37034402,0.402761795166859,7,1731,1738,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034409,37034409,0.34443168771527,6,1736,1742,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034412,37034412,0.459506031016657,8,1733,1741,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034414,37034414,0.574712643678161,10,1730,1740,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034418,37034418,0.805060379528465,14,1725,1739,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034420,37034420,0.517538815411156,9,1730,1739,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034430,37034430,0.517241379310345,9,1731,1740,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034438,37034438,0.688073394495413,12,1732,1744,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034441,37034441,0.286861732644865,5,1738,1743,MLH1_Cont
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37034997,37034997,0.39344262295082,6,1519,1525,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035012,37035012,0.328083989501312,5,1519,1524,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035032,37035032,0.922874093605801,14,1503,1517,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035043,37035043,0.591715976331361,9,1512,1521,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035047,37035047,0.329380764163373,5,1513,1518,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035063,37035063,0.526662277814351,8,1511,1519,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035066,37035066,0.197628458498024,3,1515,1518,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035074,37035074,0.328731097961867,5,1516,1521,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035090,37035090,0.919842312746386,14,1508,1522,MLH1
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3,37035095,37035095,1.05193951347797,16,1505,1521,MLH1
